"","Site.Code","mean_Overall.Score","SD_overallscore","SE_overallscore","len","MK_trend","Avg_MKSlope_Overall.Score","Avg_MKtau_Overall.Score","Avg_MKpval_Overall.Score","sites","min","max","med"
"154","KCSSWM-032 - Lower Main",49.4854337695911,6.85447274571039,1.83193489867342,14,"none",-0.120592409410386,-0.0989010989010989,0.661415917007863,1,39.9612931667975,61.3535054576706,46.5250340854416
"155","KCSSWM-034 - Lower",59.9616205777121,11.1121431917101,2.54930048520093,19,"none",0.524045325494538,0.333333333333333,0.050090305683375,1,28.4147015395305,78.2774086378738,60.9912283558874
"156","KCSSWM-038 - Lower",48.8061552459961,8.95873807790952,2.31313622525185,15,"none",-0.0513050181312823,-0.0666666666666667,0.766525299523572,1,34.328677084869,62.0082053629285,47.1575541681381
"157","KennedyThCoHealth",69.4727540751103,10.4438187526861,2.79122797015116,14,"none",0.666161313566633,0.164835164835165,0.443421402864083,1,45.0823624839573,85.8021921538913,67.609545123639
"158","KNKC",8.29964272373733,7.73354310953404,2.1448989401874,13,"none",0.292312617054618,0.205128205128205,0.360121647755378,1,0.23391812865497,23.4158686730506,3.98705096073517
"159","LakFWWWTP",20.7556625093218,10.602968355296,2.57159755729217,17,"none",0.356141495539236,0.147058823529412,0.433826840365301,1,3.73412698412698,47.3298527897491,18.3349456061494
"160","LewisBelRM0.8",36.4555640477953,8.83320556813466,2.44989043097104,13,"none",-0.0655168070343766,-0.0512820512820513,0.854777098065548,1,15.9788433121106,53.2403992196634,38.1774088664434
"161","LF04",2.38312362072532,2.6825972319826,0.848311729792811,10,"none",0.157894736842105,0.355555555555556,0.177967425968065,1,0,7.60999512003904,1.55409356725146
"162","MA01",12.6244186332224,9.53777125368395,3.01610809633209,10,"none",-0.56930115987644,-0.333333333333333,0.210497700055337,1,4.44507101086048,29.484200697823,8.47000309711808
"163","MackRed107",68.3691863607948,11.7420229703548,3.7131536924337,10,"none",-0.538861793001764,-0.155555555555556,0.591505036994917,1,44.921365486219,83.5507241656353,71.1581228778741
"164","McLaneThCoDNR",77.3063610556051,10.0629922768944,3.03410633188208,11,"none",-0.133957907928571,-0.0545454545454545,0.876269663627762,1,55.7892751143705,89.3449480975581,78.2133497217737
"165","McLaneThCoHealth",60.2056831444508,12.8587848455347,3.11871341971948,17,"none",-0.243350234150508,-0.117647058823529,0.536648236300515,1,34.0887267187577,74.1515482161857,65.3714633140078
"166","Miller_Cove",13.5149573608606,9.99305512878852,3.01301948832074,11,"none",0.40411322423706,0.0909090909090909,0.755496874928883,1,1.83823529411765,35.5660137576042,10.3242296918768
"167","Miller_SWSSD",11.2549141892579,4.38143976956086,1.38553291026556,10,"none",0.44934137669756,0.244444444444444,0.371093369522698,1,6.72471620227038,17.4830458499189,9.10709342896686
"168","MurdBain",26.5925546661561,7.80241015534179,2.1639992220989,13,"none",-1.00202655521613,-0.333333333333333,0.127203687631099,1,15.6690757902508,40.641347440649,28.2988378950111
"169","NFCC",17.235069343935,6.76428073301508,1.8078300693499,14,"positive",0.696620522273917,0.428571428571429,0.0374974908157198,1,9.99466804265566,33.4420070353723,14.7229135024063
"170","NFCT",10.3003910913768,4.14548450686607,1.14975053470363,13,"none",0.374687320683251,0.384615384615385,0.0768508722678888,1,2.91334669322645,16.2989581797631,10.3417858371419
"171","PercivalThCoHealth",47.5181351168238,13.1990997852765,3.81025190704506,12,"none",1.7585347096444,0.393939393939394,0.0864711277740726,1,23.1925316026043,74.8968865391934,48.0573405412757
"172","PerrRed182",49.6027340872182,8.36407673575881,2.52186402275023,11,"none",-0.12631182283875,-0.0545454545454545,0.876269663627762,1,34.2315087193588,63.1657566739466,50.2903548200186
"173","PerryThCoHealth",81.2022378106689,7.96650923274668,2.12913915125067,14,"none",0.453423393021014,0.186813186813187,0.381074481609294,1,62.8247148308528,92.578855083445,81.718240825502
"174","PeteRed174",7.76975784193727,4.33848290782937,1.1595083299623,14,"none",-0.220541725462115,-0.186813186813187,0.381074481609294,1,0,15.5765999586289,8.13319450587252
"175","RavBain",12.4401529549668,7.30412075240521,2.10851804129734,12,"none",-0.168497787731977,-0.0909090909090909,0.73170172322421,1,6.74164578111947,33.1683006535948,10.0585273889237
"176","SchneiderT-ThCoHealth",69.102520665549,10.7049817139934,2.76401439331675,15,"none",0.787111788819971,0.238095238095238,0.234954783703343,1,42.6125362425672,89.2352261181911,69.3548628753827
"177","SEN06600-ELLS01",69.0505144122112,11.804064194454,3.15476885622377,14,"none",-0.831381063237206,-0.142857142857143,0.511220344688192,1,48.6206816059757,85.1845265237878,70.1210456030637
"178","SEN06600-GRIF09",75.3318807259066,15.7119982439601,4.53566320782865,12,"none",0.818272415130198,0.212121212121212,0.372691490471518,1,30.2446311858077,90.8732490140079,79.1894209846321
"179","SEN06600-LAUG07",94.1983598936403,4.33768069796746,1.30785993959318,11,"none",-0.1388888888889,-0.163636363636364,0.533416513472694,1,83.6598050072742,98.9664082687339,94.374563003496
"180","SEN06600-TRAP08",89.6841039353318,7.57995440260332,2.02582802727931,14,"none",0.331373634725214,0.164835164835165,0.443421402864083,1,71.9466107128286,98.3917448660411,93.0289186257938
"181","SEN06600-TWEN05",86.8426283498823,6.9335698887011,2.09054997986616,11,"none",0.237724539762128,0.0545454545454545,0.876269663627762,1,69.9906929315994,95.484865263935,86.5554415564675
"182","SEN06600-TWIN02",75.6750642618236,11.5943157006423,3.49581771635973,11,"none",0.8530036045426,0.163636363636364,0.533416513472694,1,60.0199024122093,91.6044763070467,77.1420340065851
"183","SFCC",11.7060421040441,4.99764728503925,1.29038698034505,15,"positive",0.70577302048251,0.40952380952381,0.0376669222286287,1,3.84502923976608,19.7761189339057,11.6467828257374
"184","SFCT",11.1418083961451,5.23382077482651,1.39879744022718,14,"positive",0.820348398251774,0.472527472527473,0.0214887391196774,1,3.74677002583979,21.5016257012801,11.3074539689397
"185","Siebert 0.6",63.4845088477387,10.4810353043652,2.7061916789879,15,"none",0.552341009843343,0.104761904761905,0.620690717075355,1,47.5230478156175,80.5188641348012,62.656919887498
"186","SpringBain",59.1083650140323,5.85660786633399,1.690657064083,12,"none",-0.580874207881625,-0.242424242424242,0.303673214899419,1,49.2929667991228,70.9188469349388,59.1526260647057
"187","Stensland Middle",67.6072692457421,8.05979583517919,2.43011987928714,11,"none",0.713741254355687,0.127272727272727,0.640428787412791,1,56.4415767531003,80.640581732489,69.7772546391057
"188","VashChris",64.8966200889441,9.20407983437512,2.65698898500964,12,"positive",1.19954858932557,0.515151515151515,0.0236422189091985,1,50.0957452340381,78.9391299155321,65.5711025740366
"189","VashShing",36.0757500011429,18.0542269206315,4.51355673015788,16,"none",1.48693062904476,0.35,0.0649033586094432,1,7.05648926237162,65.999842572688,36.577209810893
"190","VECB229",11.5262731041009,7.55081673337588,2.38777790719801,10,"positive",1.51392288861689,0.6,0.0200446686226275,1,0.952380952380952,25.8498972008224,11.5299549032179
"191","WalkerPreserve",37.6596507227942,8.72751692521479,2.6314453629467,11,"positive",1.93302620245705,0.563636363636364,0.0195174811821778,1,26.1663103838026,51.8113615091079,36.249512575328
"192","WoodardThCoHealth",64.9630448099272,12.2159528910913,3.1541454736834,15,"negative",-1.09153292487945,-0.542857142857143,0.00558361680637876,1,30.4638188608777,79.9232106143151,66.0847970359094
"193","WoodlandBThCoDraham",51.8392999998857,10.3784495456397,2.996000319473,12,"none",-0.38173804693596,-0.181818181818182,0.45067028531418,1,26.0794387930611,65.2753837969296,53.1177604864875
