"","Site.Code","Subbasin","slope_Overall.Score","LRpval_Overall.Score","LRtrend_Overall.Score","MKtau_Overall.Score","MKSlope_Overall.Score","MKpval_Overall.Score","MKinter_Overall.Score","MKtrend_Overall.Score","slope_Tot_Richness_Score","LRpval_Tot_Richness_Score","LRtrend_Tot_Richness_Score","MKtau_Tot_Richness_Score","MKSlope_Tot_Richness_Score","MKpval_Tot_Richness_Score","MKinter_Tot_Richness_Score","MKtrend_Tot_Richness_Score","slope_E_Richness_Score","LRpval_E_Richness_Score","LRtrend_E_Richness_Score","MKtau_E_Richness_Score","MKSlope_E_Richness_Score","MKpval_E_Richness_Score","MKinter_E_Richness_Score","MKtrend_E_Richness_Score","slope_P_Richness_Score","LRpval_P_Richness_Score","LRtrend_P_Richness_Score","MKtau_P_Richness_Score","MKSlope_P_Richness_Score","MKpval_P_Richness_Score","MKinter_P_Richness_Score","MKtrend_P_Richness_Score","slope_T_Richness_Score","LRpval_T_Richness_Score","LRtrend_T_Richness_Score","MKtau_T_Richness_Score","MKSlope_T_Richness_Score","MKpval_T_Richness_Score","MKinter_T_Richness_Score","MKtrend_T_Richness_Score","slope_Cling_Richness_Score","LRpval_Cling_Richness_Score","LRtrend_Cling_Richness_Score","MKtau_Cling_Richness_Score","MKSlope_Cling_Richness_Score","MKpval_Cling_Richness_Score","MKinter_Cling_Richness_Score","MKtrend_Cling_Richness_Score","slope_LL_Richness_Score","LRpval_LL_Richness_Score","LRtrend_LL_Richness_Score","MKtau_LL_Richness_Score","MKSlope_LL_Richness_Score","MKpval_LL_Richness_Score","MKinter_LL_Richness_Score","MKtrend_LL_Richness_Score","slope_Intol_Richness_Score","LRpval_Intol_Richness_Score","LRtrend_Intol_Richness_Score","MKtau_Intol_Richness_Score","MKSlope_Intol_Richness_Score","MKpval_Intol_Richness_Score","MKinter_Intol_Richness_Score","MKtrend_Intol_Richness_Score","slope_Dom_Percent_Score","LRpval_Dom_Percent_Score","LRtrend_Dom_Percent_Score","MKtau_Dom_Percent_Score","MKSlope_Dom_Percent_Score","MKpval_Dom_Percent_Score","MKinter_Dom_Percent_Score","MKtrend_Dom_Percent_Score","slope_Pred_Percent_Score","LRpval_Pred_Percent_Score","LRtrend_Pred_Percent_Score","MKtau_Pred_Percent_Score","MKSlope_Pred_Percent_Score","MKpval_Pred_Percent_Score","MKinter_Pred_Percent_Score","MKtrend_Pred_Percent_Score","slope_Tol_Percent_Score","LRpval_Tol_Percent_Score","LRtrend_Tol_Percent_Score","MKtau_Tol_Percent_Score","MKSlope_Tol_Percent_Score","MKpval_Tol_Percent_Score","MKinter_Tol_Percent_Score","MKtrend_Tol_Percent_Score"
"483","08EVA3813","Evans Creek Subbasin",1.36124937595182,0.00138845244760513,"positive",0.544117647058823,1.24278670056354,0.00263786108946296,-2437.55821996282,"positive",0.0703211517164989,0.185015438511595,"none",0.264705882352941,0.0793650793650796,0.142651371071896,-153.174603174604,"none",0.19615171650055,0.0272064903228767,"positive",0.389705882352941,0.21193092621664,0.0283190962714445,-422.543171114599,"positive",0.0902547065337754,0.148861720848727,"none",0.264705882352941,0.0733082706766918,0.126509957977738,-139.071428571429,"none",0.095203488372091,0.0482129222624626,"positive",0.375,0.0927197802197802,0.0270754481467463,-181.737637362637,"positive",0.15127678978568,0.00450514351346014,"positive",0.441176470588235,0.147058823529412,0.0132477389911278,-290.882352941176,"positive",0.178536821705425,0.000642690669865261,"positive",0.529411764705882,0.113636363636364,0.00120183755697893,-218.863636363636,"positive",0.201827242524914,0.00499254706889329,"positive",0.470588235294118,0.21193092621664,0.0060796267794035,-422.543171114599,"positive",0.146827825377395,0.0626431407442066,"none",0.330882352941176,0.166910331384015,0.0696753681754933,-328.964424951266,"none",0.144977390180876,0.223745619248039,"none",0.213235294117647,0.174074074074074,0.244841287745741,-343.974074074074,"none",0.085872243254609,0.434173451478989,"none",0.220588235294118,0.022609819121447,0.231455328925477,-36.9832041343669,"none"
"500","08ISS3877","Issaquah Creek Subbasin",1.64430265861132,0.00363093954917345,"positive",0.391812865497076,1.26882125759321,0.0209409336737407,-2487.2315164744,"positive",0.202172096908943,0.0267205002290021,"positive",0.298245614035088,0.19047619047619,0.0769150969127806,-375.523809523809,"none",0.162907268170428,0.121883830864077,"none",0.263157894736842,0.0952380952380953,0.105697819211616,-186.095238095238,"none",0.177944862155388,0.0248918970757374,"positive",0.380116959064327,0.119047619047619,0.0185057299239696,-232.619047619048,"positive",-0.0372807017543814,0.522654069445486,"none",-0.181286549707602,0,0.269996593771191,6.25,"none",0.201238390092882,0.00282476992040596,"positive",0.380116959064327,0.126050420168067,0.0170982928648095,-244.453781512605,"positive",0.241228070175439,0.00533075096848103,"positive",0.444444444444444,0.25,0.00663579863025987,-498.5,"positive",0.110275689223059,0.259296768846078,"none",0.198830409356725,0.119047619047619,0.235962038013295,-235.476190476191,"none",0.463835026161893,4.07267648475545e-05,"positive",0.619883040935672,0.448343079922026,0.000237165405549905,-896.237816764131,"positive",0.225341130604287,0.0457765385251352,"positive",0.333333333333333,0.232323232323233,0.0498097197055956,-463.732323232324,"positive",-0.103359173126614,0.162911931891347,"none",-0.146198830409357,-0.0473729543496983,0.400525360177263,104.220499569336,"none"
"519","08ISS3958","Issaquah Creek Subbasin",-0.172006610101115,0.762815176104894,"none",-0.163636363636364,-0.408287506809194,0.533416513472694,887.977557759379,"none",0.0617457198989609,0.485288024540686,"none",0.109090909090909,0.0432900432900436,0.692023291501606,-78.9610389610396,"none",-0.131911310693235,0.07523080010104,"none",-0.381818181818182,-0.119047619047619,0.092122963257652,243.690476190476,"none",0.0636168023201403,0.603272110483666,"none",0.163636363636364,0,0.510321133332309,7.14285714285714,"none",-0.00245579567779997,0.978165572358014,"none",0,0,1,8.75,"none",-0.08417119303517,0.0772327270947369,"none",-0.418181818181818,-0.098039215686275,0.0778508221774846,203.039215686276,"none",0.0564833005893892,0.555582725540281,"none",0.0909090909090909,0,0.740897467542806,7.5,"none",-0.0369538778183176,0.566520592209651,"none",-0.145454545454545,0,0.542344298490431,4.28571428571429,"none",-0.0361332276335897,0.841300676845516,"none",-0.0909090909090909,-0.0206398348813206,0.752079265176,49.6938424492597,"none",-0.185621771083462,0.275591299138375,"none",-0.272727272727273,-0.142857142857143,0.275757847827509,291.119047619048,"none",0.123394743031971,0.166420865627614,"none",0.290909090909091,0.103359173126615,0.241476919938532,-199.560723514212,"none"
"530","08ISS3962","Issaquah Creek Subbasin",0.660512108384334,0.226510981586136,"none",0.274853801169591,0.6141018728993,0.107542828899301,-1162.26221433085,"none",0.126148705096073,0.0933255896971635,"none",0.239766081871345,0.119047619047619,0.152165626052489,-230.714285714286,"none",0.0827067669172984,0.259612876692793,"none",0.0994152046783626,0,0.539398762675607,10,"none",0.0325814536340827,0.745008083628335,"none",0,0,1,8.57142857142857,"none",0.138157894736839,0.0772204054677685,"none",0.251461988304094,0.104166666666667,0.131213487799039,-204.791666666667,"none",0.073271413828688,0.13437835411017,"none",0.233918128654971,0,0.112339718010422,10,"none",0.0328947368421033,0.757824292481421,"none",0.0292397660818713,0,0.886186522416324,5,"none",-0.160401002506262,0.061576790449264,"none",-0.274853801169591,-0.0952380952380953,0.0846489059575876,198.952380952381,"none",0.295680722273516,0.00903250973197251,"positive",0.409356725146199,0.292397660818715,0.0151650397624274,-581.228070175441,"positive",0.161598440545811,0.146687783707894,"none",0.298245614035088,0.185185185185186,0.0798729690007183,-367.685185185186,"none",-0.122127022983814,0.00293025902733165,"negative",-0.426900584795322,-0.077519379844961,0.0114289720917603,165.400516795865,"negative"
"549","08ISS4294","Issaquah Creek Subbasin",0.774123876896193,0.107836882948278,"none",0.204678362573099,0.853300530738625,0.234239263033982,-1644.44592207551,"none",0.120835491109947,0.0789989115883035,"none",0.257309941520468,0.12987012987013,0.126527816260601,-254.285714285715,"none",0.00332914108159445,0.961247749938639,"none",0.00584795321637427,0,1,10,"none",0.0304554758205601,0.631259199533254,"none",0.0994152046783626,0,0.557391834746088,7.14285714285714,"none",0.0486578629380186,0.489635197762797,"none",0.0994152046783626,0,0.560191642615441,5,"none",0.0602146606959624,0.225815162574771,"none",0.16374269005848,0,0.324611587682222,9.41176470588235,"none",0.183087346797852,0.0656477142516167,"none",0.292397660818713,0.178571428571429,0.0779363163502384,-353.214285714286,"none",0.0363739488545188,0.562775858472429,"none",0.0584795321637427,0,0.722300259310237,10,"none",0.157530312345102,0.0569278505398282,"none",0.269005847953216,0.146198830409356,0.113251083334863,-285.935672514618,"none",0.130684542647239,0.0924964960654875,"none",0.222222222222222,0.0972222222222219,0.195230870970382,-192.652777777777,"none",0.00295509460539819,0.976026911986284,"none",0.087719298245614,0.0129198966408275,0.622711492736203,-16.4211886304922,"none"
"568","08ISS4573","Issaquah Creek Subbasin",1.05242099513729,0.00320203539534063,"positive",0.463157894736842,1.07425801818075,0.00476281307092681,-2081.02036555136,"positive",0.182128628343767,0.00538486000435925,"positive",0.415789473684211,0.210265924551639,0.00754650751802791,-413.636363636364,"positive",-0.0138222619725176,0.763894460782755,"none",-0.0315789473684211,0,0.813255911986427,10,"none",0.0845597203024614,0.110584626720554,"none",0.215789473684211,0,0.146704469924164,9.28571428571428,"none",0.138019351166763,0.021619573579792,"positive",0.310526315789474,0.119318181818182,0.0453291358232288,-236.377840909091,"positive",0.158358163982726,0.00269475843094807,"positive",0.468421052631579,0.168067226890756,0.00395134019680585,-329.999999999999,"positive",0.203827546955039,0.0219801954264472,"positive",0.331578947368421,0.183035714285714,0.0398883103820421,-362.109375,"positive",0.0528498251890414,0.127660892021024,"none",0.163157894736842,0,0.113678943112796,10,"none",0.0466471623947012,0.64255340031668,"none",0.0631578947368421,0.0172080920003355,0.72089463341152,-27.1166652676342,"none",0.209147536836783,0.0806536035246001,"none",0.221052631578947,0.151851851851852,0.182523605707816,-301.824074074075,"none",-0.00929467806147144,0.417210253231555,"none",-0.131578947368421,-0.00610106230261239,0.432521625940096,22.0199899511909,"none"
"588","08ISS4724","Issaquah Creek Subbasin",0.516616571291644,0.175705862188701,"none",0.298245614035088,0.699033374765969,0.0802428781903364,-1331.75267958296,"none",0.0593902328754602,0.358786730258004,"none",0.187134502923977,0.0793650793650792,0.27126727978358,-151.746031746031,"none",0.0282360484328328,0.499318131130685,"none",0.128654970760234,0,0.385937097639555,10,"none",0.0332914108160073,0.577551786596119,"none",0.0701754385964912,0,0.684865200580978,7.14285714285714,"none",0.0331218712238714,0.702410512695752,"none",0.16374269005848,0.104166666666667,0.334697118691146,-204.791666666667,"none",0.0861587514342753,0.0699081985633192,"none",0.257309941520468,0.0735294117647063,0.118651569808341,-138.676470588236,"none",0.0932159502848223,0.224577889673521,"none",0.187134502923977,0,0.261223888763033,6.25,"none",-0.0151660871495183,0.731685511024872,"none",-0.0818713450292398,0,0.618799417094346,8.57142857142857,"none",-0.058206970905606,0.481412874509605,"none",-0.192982456140351,-0.0909681611436,0.262325701068033,190.168940870696,"none",0.196559065538849,0.00801899126727652,"positive",0.39766081871345,0.174603174603176,0.018711008143743,-346.59523809524,"positive",0.060016298740649,0.556523060480178,"none",-0.0292397660818713,-0.00939628846605636,0.888570007151903,27.838853652808,"none"
"607","08ISS4730","Issaquah Creek Subbasin",0.754341670384677,0.0630464483116512,"none",0.294736842105263,0.912327537093982,0.0743529053685636,-1764.03730784081,"none",0.138704336219787,0.0409367518310192,"positive",0.289473684210526,0.119047619047619,0.0767640437696056,-232.559523809524,"none",0.00936388039203594,0.878389968786639,"none",0.0368421052631579,0,0.838959576060905,8.57142857142857,"none",0.0648337242381816,0.226082771033803,"none",0.163157894736842,0,0.296269871484286,5.71428571428571,"none",0.0588363817966181,0.385788271464096,"none",0.152631578947368,0,0.334094144674786,6.25,"none",0.0869555637974027,0.112711482768039,"none",0.257894736842105,0.0694444444444448,0.109664311584668,-130.414624183007,"none",0.267416817529186,0.00220863941686213,"positive",0.373684210526316,0.25,0.0196080014957594,-495.25,"positive",0.0817778887571033,0.176980732260741,"none",0.226315789473684,0,0.119813814205544,10,"none",-0.0171871925480305,0.851459395869634,"none",-0.0368421052631579,-0.0311890838206636,0.845574385382534,70.0799220272922,"none",0.226047540767563,0.0341514039966332,"positive",0.289473684210526,0.20843776106934,0.0788768965667778,-415.078320802004,"none",-0.162407270565171,0.0502725958252426,"none",-0.310526315789474,-0.0584266436979618,0.0594640367861358,126.91853287396,"none"
"627","08ISS4735","Issaquah Creek Subbasin",0.334461773086281,0.4213999766968,"none",0.236363636363636,0.417016806722692,0.350201389179296,-746.953561657228,"none",-0.00763232122117292,0.870883522395679,"none",-0.127272727272727,0,0.547838316539747,10,"none",0.0044798407167683,0.965437359799005,"none",-0.0727272727272727,0,0.796006969642896,10,"none",-0.0318566450970626,0.57804691309118,"none",-0.109090909090909,0,0.429195300440349,10,"none",0.0762195121951178,0.524732887368994,"none",0.0181818181818182,0,1,7.5,"none",0.0700963312154053,0.587196599569504,"none",0.109090909090909,0.0534759358288773,0.694439800635591,-99.8930481283429,"none",0.0161149825784003,0.775109120885224,"none",0.109090909090909,0,0.614706239414349,10,"none",0.00597312095569825,0.836045904334707,"none",0,0,1,10,"none",0.103144038959185,0.418632669391874,"none",0.2,0,0.316502592255798,10,"none",0.0748741773132014,0.222406082757382,"none",0.290909090909091,0.0277777777777783,0.216540785473675,-46.0277777777788,"none",0.0230487354707408,0.36296245843053,"none",0.127272727272727,0.0129198966408248,0.63838626081828,-16.2403100775153,"none"
"638","08ISS4748","Issaquah Creek Subbasin",-0.558859744593364,0.30770311175937,"none",-0.147058823529412,-0.487117052828097,0.433826840365301,1057.51267529577,"none",-0.0284660412156201,0.717749240386181,"none",-0.0294117647058824,0,0.899770600755194,8.57142857142857,"none",-0.207395443142376,0.00980961776992513,"negative",-0.404411764705882,-0.142857142857143,0.0148780851831417,297.714285714286,"negative",-0.165125949345338,0.0967809713677284,"none",-0.286764705882353,-0.158730158730159,0.10779400961429,326.825396825397,"none",0.0915624248255954,0.101177401991337,"none",0.242647058823529,0,0.158782930303486,6.25,"none",-0.0153532666374223,0.716935916060914,"none",-0.0735294117647059,0,0.703876206609381,8.82352941176471,"none",0.0440522011065673,0.632937720106495,"none",0.0808823529411765,0,0.67140417400661,7.5,"none",-0.134540705866181,0.00714849170679949,"negative",-0.411764705882353,-0.10989010989011,0.0137794935922307,229.89010989011,"negative",-0.155370987005642,0.132309862162739,"none",-0.147058823529412,-0.0882191233068426,0.430416554050387,186.152846503724,"none",0.135942052227835,0.196148842501507,"none",0.147058823529412,0.0871212121212123,0.433045180329709,-171.295454545455,"none",-0.124164029540783,0.414392415615985,"none",-0.169117647058824,-0.0801033591731268,0.364402748202945,169.726098191215,"none"
"655","08ISS4884","Issaquah Creek Subbasin",0.0258461731490503,0.914365251481439,"none",-0.0666666666666667,-0.131692075314929,0.752641982768185,354.760743470056,"none",0.00919064851513583,0.78945621448928,"none",0.0166666666666667,0,0.958274906275874,10,"none",-0.00574415532195988,0.869034174811496,"none",-0.00833333333333333,0,1,10,"none",0.0264231144810156,0.443441820778348,"none",0.108333333333333,0,0.422332624799425,10,"none",-0.0522718134298351,0.464474126547586,"none",-0.166666666666667,-0.0297619047619048,0.378090601657825,67.3363095238095,"none",0.000709572128006693,0.989283758468866,"none",-0.0583333333333333,0,0.775919524697196,9.41176470588235,"none",0.0216123843988742,0.218014664928412,"none",0.133333333333333,0,0.233721790150671,10,"none",-0.00516973978976386,0.80181122480032,"none",-0.0666666666666667,0,0.578403013496116,10,"none",0.0161894482889973,0.789156580367386,"none",0.025,0,0.926729742410925,8.7719298245614,"none",0.00919224411383652,0.90930901256401,"none",-0.1,-0.0370370370370372,0.619714772763546,80.0740740740744,"none",0.00571446976474035,0.703292143611693,"none",-0.0166666666666667,0,0.963844401888311,9.61240310077519,"none"
"671","08LAK2827","W Lake Sammamish Subbasin",-0.207744861283422,0.599172999502923,"none",-0.00584795321637427,-0.000688499986507688,1,25.5485794575224,"none",-0.00641167912011718,0.91028507687841,"none",-0.0292397660818713,0,0.887513802762779,1.9047619047619,"none",-0.0196049419249864,0.493719274807406,"none",-0.0818713450292398,0,0.568618208663594,0,"none",-0.0715148824936433,0.221867264481421,"none",-0.116959064327485,0,0.450972819029204,4.28571428571429,"none",0.092784394959434,0.178935226866357,"none",0.245614035087719,0.0892857142857143,0.137643456877092,-178.482142857143,"none",0.0137589991978153,0.762402794169811,"none",0.0350877192982456,0,0.85700537723392,2.35294117647059,"none",-0.0360348696702858,0.672789041339294,"none",-0.0526315789473684,0,0.77258988876001,3.75,"none",0.0244137012650723,0.327596305803134,"none",0.116959064327485,0,0.342112252616964,0,"none",0.10857023449354,0.295971287553239,"none",0.169590643274854,0.124269005847953,0.325899996504276,-247.521929824561,"none",0.024747300381681,0.617549608960568,"none",0.0760233918128655,0.0222222222222226,0.674235875598572,-43.5666666666674,"none",-0.338453118371934,0.00438369713934549,"negative",-0.432748538011696,-0.32730404823428,0.0106031962952805,663.281653746768,"negative"
"690","08LAK3121","W Lake Sammamish Subbasin",0.589527374029049,0.0715765299186246,"none",0.454545454545455,0.688509524890832,0.0617066900283127,-1371.37673245866,"none",0.050042771599657,0.392263696819975,"none",0.163636363636364,0,0.492185722823302,0,"none",-0.0179640718562841,0.49663233458289,"none",-0.0727272727272727,0,0.635256295997248,0,"none",-0.0265183917878589,0.618052269204414,"none",-0.0909090909090909,0,0.711531417761122,1.42857142857143,"none",0.0752245508982005,0.278651345415855,"none",0.236363636363636,0,0.267257493154388,0,"none",0.0545966889749895,0.260032124753968,"none",0.290909090909091,0.0452488687782805,0.212354787473278,-90.4524886877828,"none",0.11526946107784,0.220701923166221,"none",0.272727272727273,0,0.229377478270312,2.5,"none",0.0290846877673199,0.259820310290028,"none",0.145454545454545,0,0.268381627292761,0,"none",0.303130580943361,0.00271127378436414,"positive",0.618181818181818,0.30214424951267,0.00997002837597342,-603.35282651072,"positive",-0.00199600798405145,0.977021373952115,"none",0.109090909090909,0.0493827160493827,0.693841003585957,-98.3024691358024,"none",0.00865710439587441,0.943714605955216,"none",0.0181818181818182,0,1,1.88630490956072,"none"
"701","08LAK3540","E Lake Sammamish Subbasin",0.820022436137829,0.0118244764816625,"positive",0.391812865497076,0.8231722717647,0.0209409336737407,-1625.71669283792,"positive",0.139997587471877,0.00604685837391837,"positive",0.403508771929825,0.126984126984127,0.0162317579995847,-252.761904761904,"positive",0.0366136620048117,0.464108110372692,"none",0.0994152046783626,0,0.553090634839798,2.85714285714286,"none",0.111437511973942,0.0367740738570373,"positive",0.345029239766082,0.102040816326531,0.0324848879840135,-201.122448979592,"positive",0.0820481299359247,0.159497002747137,"none",0.157894736842105,0,0.330653461098898,3.75,"none",0.0906764136141698,0.02839955439442,"positive",0.339181286549708,0.073529411764705,0.0404794561132102,-145.073529411763,"positive",0.149661004321255,0.00970206889916207,"positive",0.391812865497076,0.138888888888889,0.0172148362904633,-275.833333333333,"positive",0.0127722076760978,0.76796683369496,"none",0.0701754385964912,0,0.651198949856685,0,"none",-0.025954594926198,0.785052160678315,"none",0.0350877192982456,0.0146198830409351,0.86105212381504,-24.3421052631567,"none",0.0634116458881753,0.32525670950788,"none",0.105263157894737,0.0261437908496732,0.549636581496649,-50.7941176470588,"none",0.159358868177773,0.102518949489229,"none",0.292397660818713,0.167958656330749,0.0862823403711173,-332.286821705425,"none"
"720","08LAK3616","Tibbetts Creek Subbasin",0.162981755431049,0.874590919691071,"none",0.0909090909090909,0.148931570452199,0.755496874928883,-276.564218248159,"none",0.0581226387678005,0.706807354213188,"none",0.109090909090909,0.0529100529100533,0.694439800635591,-103.862433862435,"none",0.00435919790758498,0.960981174853003,"none",0.0909090909090909,0,0.711531417761122,1.42857142857143,"none",0.135135135135134,0.262803098660571,"none",0.163636363636364,0,0.504491369525298,1.42857142857143,"none",0.0103530950305148,0.933752860301976,"none",0.0909090909090909,0,0.742028051711613,1.25,"none",0.0579516898302474,0.596602153246016,"none",0.109090909090909,0.058823529411765,0.692023291501606,-115.764705882353,"none",-0.0588491717523971,0.661214148661036,"none",-0.127272727272727,0,0.629116068552162,2.5,"none",0,NA,"none",0,0,NA,0,"none",-0.097814282873704,0.716593445581758,"none",-0.109090909090909,-0.0691121743753319,0.69621535124374,145.151515151514,"none",0.16475346314056,0.429465499154147,"none",0.0727272727272727,0.0740740740740748,0.814782638318365,-146.01851851852,"none",-0.111030009754691,0.647184312546896,"none",-0.0909090909090909,-0.062015503875969,0.754049574715229,131.167958656331,"none"
"731","08LAK3627","E Lake Sammamish Subbasin",0.49589051550462,0.177551196188449,"none",0.191176470588235,0.657945141200783,0.303096532467549,-1278.35132226087,"none",0.126700680272103,0.0534886869558536,"none",0.294117647058824,0.0952380952380955,0.10536405286983,-187.904761904762,"none",0.00789601554907463,0.896464271418702,"none",0.132352941176471,0,0.457980419441882,1.42857142857143,"none",0.0334062196307063,0.457133135232636,"none",0.0882352941176471,0,0.605940350648675,5.71428571428571,"none",0.160289115646251,0.0186112479393814,"positive",0.382352941176471,0.151654411764706,0.0292620259839424,-301.530330882353,"positive",0.0391656662665026,0.243203554885943,"none",0.213235294117647,0.03921568627451,0.234341978706637,-76.0000000000004,"none",-0.0377338435374158,0.6072800621579,"none",-0.132352941176471,0,0.472785718106274,6.25,"none",0.019314868804661,0.640385644225265,"none",0.117647058823529,0,0.498880519074119,2.85714285714286,"none",0.197283884313954,0.100048409054971,"none",0.301470588235294,0.168603326498063,0.0991261601916901,-335.304928989139,"none",-0.0265258881330248,0.77108699106578,"none",-0.0808823529411765,0,0.6728787999877,7.61111111111111,"none",-0.0239062033081949,0.599895194901082,"none",-0.0882352941176471,-0.0107050572166853,0.649164165558572,29.637135474345,"none"
"748","08LAK3628","E Lake Sammamish Subbasin",0.586198095765738,0.354408267744608,"none",0.168421052631579,0.651402211004529,0.314524869050972,-1254.93098091087,"none",0.114398900477003,0.179275043114845,"none",0.173684210526316,0.10596546310832,0.296527020154637,-208.599555206697,"none",-0.200501253132836,0.00374250745127592,"negative",-0.468421052631579,-0.197278911564625,0.00325456310701161,401.506802721087,"negative",0.19322499797882,0.060483141944939,"none",0.3,0.228937728937729,0.0628666791903075,-455.251831501832,"none",0.0293576683644659,0.696146228724055,"none",0.0947368421052632,0,0.568495519339025,4.375,"none",-0.0324578048536888,0.601213352971304,"none",-0.168421052631579,-0.0539215686274507,0.309029985557034,113.276960784313,"none",0.245118845500855,0.0114812657180138,"positive",0.331578947368421,0.258928571428571,0.039452756532025,-513.852678571429,"positive",0.0529549680653282,0.466459888160047,"none",0.152631578947368,0,0.345504992881938,5,"none",0.238981721422983,0.0821425420685273,"none",0.221052631578947,0.199694311536417,0.182369436185731,-395.417829611908,"none",0.00317550147771025,0.965793114647068,"none",-0.0315789473684211,-0.00925925925925915,0.870861716234126,22.1435185185183,"none",-0.0580554495349021,0.564900928446958,"none",0.00526315789473684,0.00184569952011821,1,4.81081579918771,"none"
"768","08LAK3699","Tibbetts Creek Subbasin",0.406232771487956,0.558147325609155,"none",0.0326797385620915,0.138912778807662,0.879572789007499,-234.988976626653,"none",0.154195011337884,0.0786439270214341,"none",0.248366013071895,0.132275132275132,0.157955662479805,-261.878306878307,"none",0.0554683411826394,0.487424377616229,"none",0.0588235294117647,0,0.74766448968188,2.85714285714286,"none",0.0837257980115181,0.217573285534878,"none",0.196078431372549,0,0.252892456759585,4.28571428571429,"none",0.0512820512820557,0.211534448751357,"none",0.222222222222222,0,0.172325048946476,3.75,"none",0.0698125404007859,0.369513883818725,"none",0.117647058823529,0.0490196078431375,0.514864438918055,-94.3137254901966,"none",0.0934065934065975,0.362179429732028,"none",0.111111111111111,0,0.534959333135819,4.375,"none",0.052328623757197,0.491303074352364,"none",0.0849673202614379,0,0.629393511311199,1.42857142857143,"none",-0.0323886639676077,0.74906265970942,"none",-0.0784313725490196,-0.0769467528470295,0.676712110033699,161.315789473683,"none",-0.0750101750101771,0.48425015416069,"none",-0.0718954248366013,-0.0392156862745098,0.704449046089517,81.4248366013071,"none",-0.0465873489129357,0.74608737408901,"none",-0.0326797385620915,-0.0143554407120294,0.879170707877476,33.3563020384717,"none"
"786","08LAK3879","E Lake Sammamish Subbasin",0.185171991499183,0.478593920241143,"none",0.123809523809524,0.151776595311073,0.450295153307041,-252.057629824728,"none",0.00221210441132671,0.954861181687306,"none",-0.00952380952380952,0,0.975427401401114,5.23809523809524,"none",0.0386418238940872,0.310295773346199,"none",0.1,0,0.482315149179702,2.85714285714286,"none",0.132558256749719,0.0708318353928604,"none",0.247619047619048,0.0922619047619048,0.110759514484435,-180.008928571429,"none",0.0131571210161113,0.680069906139966,"none",0.0571428571428571,0,0.714272056412323,3.75,"none",0.00408160441643307,0.925811062758575,"none",0.0380952380952381,0,0.829500572734057,5.29411764705882,"none",-0.00867340938492447,0.889262325583356,"none",0.019047619047619,0,0.923988752435858,7.5,"none",0.0168847969624166,0.719463779260176,"none",0.019047619047619,0,0.923131313950154,1.42857142857143,"none",0.0229640312706968,0.703954154642142,"none",0.0285714285714286,0.0127633899563722,0.879733639813896,-18.2658033973818,"none",-0.0378820546996479,0.639432872730268,"none",-0.0666666666666667,-0.0515873015873012,0.694379725321368,110.678571428571,"none",0.00122771686296558,0.976987292149334,"none",-0.0380952380952381,-0.0132428940568474,0.832441373041794,35.4693152454777,"none"
"807","08LIT2585","Little Bear Creek Subbasin",0.583906729932298,0.129769863866379,"none",0.238095238095238,0.610816946797748,0.138966893956733,-1182.14240850357,"none",0.10612500910043,0.0506781741385067,"none",0.342857142857143,0.0952380952380955,0.0301713444696903,-186.952380952381,"positive",-0.0186488802271467,0.691474755973564,"none",-0.0476190476190476,0,0.772221440062684,5.71428571428571,"none",0.203037583373937,0.00889438867841129,"positive",0.352380952380952,0.178571428571429,0.0221396838406064,-355.178571428572,"positive",-0.0131571210161125,0.728351724740888,"none",-0.0380952380952381,0,0.818129447923767,3.75,"none",0.101209953580398,0.018546034355214,"positive",0.380952380952381,0.0980392156862745,0.0157308698628121,-190.882352941176,"positive",0.0482917793719871,0.503422847391454,"none",0.1,0,0.526744589069733,3.75,"none",0.103324876934192,0.00513060682623983,"positive",0.342857142857143,0.0340136054421769,0.019155097687856,-67.0408163265307,"positive",0.105893138507016,0.29778300561661,"none",0.233333333333333,0.12828947368421,0.145424974791894,-250.761330409357,"none",-0.0237497876566458,0.770170979720337,"none",-0.0333333333333333,-0.0209150326797386,0.855986763699806,44.6019607843138,"none",-0.0284198220357542,0.771009023411122,"none",-0.00476190476190476,0,1,6.84754521963824,"none"
